,Fecha Alta,Tipo,Operación,Provincia,Fecha Venta,Vendedor,Indice,Superficie,Precio Venta
2442,27/05/2006 00:00,Piso,Alquiler,Girona,19/06/2030 00:00,Jesús,2442.0,233.0,1682260.0
2443,28/05/2006 00:00,Oficina,Alquiler,Tarragona,11/09/2006 00:00,Joaquín,2443.0,106.0,795318.0
2444,28/05/2006 00:00,Parking,Alquiler,Lleida,29/01/2007 00:00,Carmen,2444.0,194.0,1466058.0
2445,28/05/2006 00:00,Piso,Alquiler,Girona,22/01/2007 00:00,Luisa,2445.0,253.0,1162788.0
2446,28/05/2006 00:00,Piso,Venta,Girona,16/03/2007 00:00,Pedro,2446.0,106.0,922200.0
2447,29/05/2006 00:00,Local,Alquiler,Tarragona,20/03/2007 00:00,Luisa,2447.0,40.0,328720.0
2448,29/05/2006 00:00,Suelo,Venta,Barcelona,29/03/2007 00:00,Joaquín,2448.0,228.0,2203620.0
2449,29/05/2006 00:00,Parking,Venta,Girona,28/12/2006 00:00,Carmen,2449.0,202.0,1524898.0
2450,30/05/2006 00:00,Oficina,Venta,Barcelona,26/11/2006 00:00,Joaquín,2450.0,65.0,458640.0
2451,30/05/2006 00:00,Suelo,Venta,Lleida,29/04/2007 00:00,Joaquín,2451.0,83.0,825518.0
2452,30/05/2006 00:00,Local,Venta,Tarragona,27/12/2006 00:00,Pedro,2452.0,181.0,1438226.0
2453,31/05/2006 00:00,Casa,Alquiler,Lleida,26/11/2006 00:00,María,2453.0,86.0,419250.0
2454,31/05/2006 00:00,Casa,Venta,Tarragona,01/11/2006 00:00,María,2454.0,190.0,1410370.0
2455,31/05/2006 00:00,Casa,Venta,Barcelona,11/09/2006 00:00,Joaquín,2455.0,156.0,916500.0
2456,01/06/2006 00:00,Piso,Venta,Lleida,31/08/2006 00:00,Luisa,2456.0,234.0,1305720.0
2457,01/06/2006 00:00,Casa,Alquiler,Tarragona,13/01/2007 00:00,Carmen,2457.0,167.0,685368.0
2458,01/06/2006 00:00,Casa,Venta,Lleida,02/04/2007 00:00,María,2458.0,270.0,1097010.0
2459,02/06/2006 00:00,Casa,Alquiler,Barcelona,26/01/2007 00:00,Luisa,2459.0,209.0,2017268.0
2460,02/06/2006 00:00,Parking,Alquiler,Girona,16/12/2006 00:00,Carmen,2460.0,189.0,1342278.0
2461,02/06/2006 00:00,Piso,Venta,Lleida,22/03/2007 00:00,María,2461.0,246.0,1044762.0
2462,03/06/2006 00:00,Piso,Venta,Girona,08/02/2007 00:00,Luisa,2462.0,110.0,1026300.0
2463,03/06/2006 00:00,Suelo,Venta,Tarragona,29/12/2006 00:00,Carmen,2463.0,262.0,1843694.0
2464,03/06/2006 00:00,Industrial,Venta,Lleida,19/11/2006 00:00,Pedro,2464.0,122.0,1107028.0
2465,03/06/2006 00:00,Oficina,Alquiler,Tarragona,19/06/2030 00:00,Pedro,2465.0,91.0,696696.0
2466,03/06/2006 00:00,Piso,Venta,Lleida,03/03/2007 00:00,Jesús,2466.0,224.0,1705760.0
2467,04/06/2006 00:00,Piso,Venta,Barcelona,05/02/2007 00:00,Pedro,2467.0,57.0,360696.0
2468,04/06/2006 00:00,Casa,Venta,Barcelona,25/04/2007 00:00,Carmen,2468.0,260.0,1616680.0
2469,04/06/2006 00:00,Parking,Venta,Girona,21/11/2006 00:00,María,2469.0,129.0,616878.0
2470,05/06/2006 00:00,Parking,Alquiler,Tarragona,08/12/2006 00:00,Joaquín,2470.0,211.0,1126951.0
2471,05/06/2006 00:00,Oficina,Venta,Tarragona,14/03/2007 00:00,Carmen,2471.0,166.0,1068376.0
2472,05/06/2006 00:00,Parking,Alquiler,Barcelona,04/03/2007 00:00,Joaquín,2472.0,173.0,1251828.0
2473,06/06/2006 00:00,Local,Venta,Lleida,08/12/2006 00:00,Carmen,2473.0,126.0,1199394.0
2474,06/06/2006 00:00,Piso,Alquiler,Lleida,22/03/2007 00:00,María,2474.0,264.0,1344024.0
2475,06/06/2006 00:00,Local,Alquiler,Tarragona,30/04/2007 00:00,Pedro,2475.0,170.0,1397060.0
2476,06/06/2006 00:00,Suelo,Alquiler,Lleida,18/12/2006 00:00,Carmen,2476.0,217.0,1363411.0
2477,06/06/2006 00:00,Suelo,Venta,Girona,26/10/2006 00:00,Pedro,2477.0,294.0,2353176.0
2478,06/06/2006 00:00,Parking,Venta,Tarragona,08/02/2007 00:00,Jesús,2478.0,73.0,395879.0
2479,06/06/2006 00:00,Parking,Alquiler,Tarragona,19/06/2030 00:00,Jesús,2479.0,81.0,405324.0
2480,06/06/2006 00:00,Oficina,Venta,Lleida,12/04/2007 00:00,Jesús,2480.0,209.0,1637515.0
2481,06/06/2006 00:00,Industrial,Venta,Barcelona,07/12/2006 00:00,María,2481.0,215.0,984915.0
2482,07/06/2006 00:00,Industrial,Alquiler,Girona,19/06/2030 00:00,María,2482.0,169.0,1447316.0
2483,07/06/2006 00:00,Local,Alquiler,Lleida,03/12/2006 00:00,Luisa,2483.0,201.0,1342278.0
2484,07/06/2006 00:00,Industrial,Alquiler,Tarragona,18/04/2007 00:00,Carmen,2484.0,270.0,2632500.0
2485,08/06/2006 00:00,Casa,Venta,Girona,13/11/2006 00:00,Joaquín,2485.0,115.0,1147585.0
2486,08/06/2006 00:00,Suelo,Alquiler,Girona,11/01/2007 00:00,Pedro,2486.0,71.0,378359.0
2487,08/06/2006 00:00,Suelo,Alquiler,Tarragona,30/09/2006 00:00,Pedro,2487.0,255.0,2380170.0
2488,09/06/2006 00:00,Suelo,Alquiler,Lleida,06/05/2007 00:00,Joaquín,2488.0,267.0,2211294.0
2489,10/06/2006 00:00,Industrial,Alquiler,Tarragona,19/06/2030 00:00,Joaquín,2489.0,298.0,2693026.0
2490,10/06/2006 00:00,Local,Venta,Girona,07/01/2007 00:00,Joaquín,2490.0,160.0,1368480.0
2491,10/06/2006 00:00,Local,Venta,Girona,17/04/2007 00:00,Joaquín,2491.0,90.0,872280.0
2492,10/06/2006 00:00,Industrial,Alquiler,Tarragona,27/10/2006 00:00,Luisa,2492.0,119.0,1149897.0
2493,11/06/2006 00:00,Casa,Venta,Girona,21/12/2006 00:00,Jesús,2493.0,77.0,745822.0
2494,11/06/2006 00:00,Piso,Venta,Girona,19/06/2030 00:00,Jesús,2494.0,98.0,918652.0
2495,11/06/2006 00:00,Piso,Venta,Barcelona,02/11/2006 00:00,Carmen,2495.0,149.0,701492.0
2496,11/06/2006 00:00,Local,Alquiler,Tarragona,10/02/2007 00:00,Pedro,2496.0,133.0,936187.0
2497,11/06/2006 00:00,Piso,Alquiler,Barcelona,13/10/2006 00:00,Pedro,2497.0,126.0,1102500.0
2498,11/06/2006 00:00,Local,Alquiler,Lleida,19/06/2030 00:00,Pedro,2498.0,275.0,1443750.0
2499,11/06/2006 00:00,Oficina,Venta,Barcelona,23/01/2007 00:00,María,2499.0,165.0,1204005.0
2500,11/06/2006 00:00,Casa,Alquiler,Girona,24/12/2006 00:00,Jesús,2500.0,231.0,2069529.0
2501,13/06/2006 00:00,Suelo,Venta,Tarragona,19/06/2030 00:00,Jesús,2501.0,89.0,422750.0
2502,13/06/2006 00:00,Parking,Venta,Girona,30/11/2006 00:00,Pedro,2502.0,282.0,2717634.0
2503,13/06/2006 00:00,Local,Venta,Barcelona,19/06/2030 00:00,Pedro,2503.0,245.0,2090340.0
2504,14/06/2006 00:00,Oficina,Venta,Lleida,09/10/2006 00:00,María,2504.0,239.0,2235367.0
2505,15/06/2006 00:00,Local,Alquiler,Girona,17/10/2006 00:00,María,2505.0,161.0,1027180.0
2506,15/06/2006 00:00,Oficina,Venta,Lleida,19/06/2030 00:00,María,2506.0,219.0,958563.0
2507,15/06/2006 00:00,Suelo,Venta,Girona,19/06/2030 00:00,María,2507.0,204.0,1267452.0
2508,16/06/2006 00:00,Industrial,Alquiler,Tarragona,07/05/2007 00:00,Joaquín,2508.0,164.0,1166860.0
2509,16/06/2006 00:00,Suelo,Venta,Barcelona,23/04/2007 00:00,María,2509.0,146.0,954986.0
2510,16/06/2006 00:00,Parking,Alquiler,Lleida,11/10/2006 00:00,Pedro,2510.0,83.0,797215.0
2511,16/06/2006 00:00,Piso,Venta,Tarragona,01/01/2007 00:00,Pedro,2511.0,280.0,2384480.0
2512,17/06/2006 00:00,Casa,Venta,Barcelona,12/10/2006 00:00,Jesús,2512.0,180.0,887940.0
2513,17/06/2006 00:00,Industrial,Venta,Lleida,05/01/2007 00:00,Jesús,2513.0,134.0,1083256.0
2514,17/06/2006 00:00,Local,Alquiler,Lleida,11/12/2006 00:00,María,2514.0,245.0,2030805.0
2515,18/06/2006 00:00,Suelo,Alquiler,Tarragona,05/02/2007 00:00,Jesús,2515.0,45.0,181170.0
2516,18/06/2006 00:00,Local,Alquiler,Girona,28/12/2006 00:00,Jesús,2516.0,297.0,2162160.0
2517,18/06/2006 00:00,Casa,Venta,Tarragona,19/06/2030 00:00,Jesús,2517.0,248.0,1826024.0
2518,20/06/2006 00:00,Oficina,Alquiler,Lleida,29/04/2007 00:00,María,2518.0,63.0,413910.0
2519,21/06/2006 00:00,Oficina,Venta,Girona,21/04/2007 00:00,Jesús,2519.0,277.0,2250348.0
2520,21/06/2006 00:00,Oficina,Venta,Lleida,24/12/2006 00:00,Joaquín,2520.0,212.0,1736068.0
2521,21/06/2006 00:00,Local,Alquiler,Girona,02/02/2007 00:00,Jesús,2521.0,97.0,620218.0
2522,21/06/2006 00:00,Casa,Alquiler,Barcelona,10/03/2007 00:00,Jesús,2522.0,241.0,1327669.0
2523,22/06/2006 00:00,Industrial,Venta,Tarragona,28/09/2006 00:00,Pedro,2523.0,91.0,885339.0
2524,22/06/2006 00:00,Casa,Alquiler,Tarragona,10/11/2006 00:00,Carmen,2524.0,246.0,2198502.0
2525,23/06/2006 00:00,Oficina,Alquiler,Tarragona,08/11/2006 00:00,Carmen,2525.0,178.0,1010862.0
2526,23/06/2006 00:00,Suelo,Venta,Lleida,10/12/2006 00:00,Jesús,2526.0,298.0,2458798.0
2527,24/06/2006 00:00,Suelo,Alquiler,Barcelona,20/03/2007 00:00,Joaquín,2527.0,177.0,718266.0
2528,24/06/2006 00:00,Suelo,Alquiler,Barcelona,19/04/2007 00:00,Carmen,2528.0,281.0,1521615.0
2529,24/06/2006 00:00,Parking,Alquiler,Barcelona,03/12/2006 00:00,María,2529.0,113.0,797215.0
2530,25/06/2006 00:00,Casa,Alquiler,Tarragona,18/02/2007 00:00,María,2530.0,213.0,1253505.0
2531,25/06/2006 00:00,Piso,Venta,Tarragona,19/06/2030 00:00,María,2531.0,66.0,373032.0
2532,25/06/2006 00:00,Parking,Alquiler,Lleida,28/11/2006 00:00,Pedro,2532.0,155.0,912330.0
2533,25/06/2006 00:00,Oficina,Venta,Girona,24/10/2006 00:00,Jesús,2533.0,246.0,1087812.0
2534,26/06/2006 00:00,Piso,Venta,Lleida,11/10/2006 00:00,Pedro,2534.0,99.0,819621.0
2535,27/06/2006 00:00,Piso,Venta,Girona,19/06/2030 00:00,Pedro,2535.0,214.0,1988702.0
2536,28/06/2006 00:00,Piso,Alquiler,Girona,07/03/2007 00:00,Jesús,2536.0,71.0,320281.0
2537,28/06/2006 00:00,Casa,Venta,Lleida,14/12/2006 00:00,Joaquín,2537.0,214.0,1504420.0
2538,30/06/2006 00:00,Piso,Alquiler,Girona,10/02/2007 00:00,Carmen,2538.0,68.0,396780.0
2539,30/06/2006 00:00,Suelo,Alquiler,Girona,19/06/2030 00:00,Carmen,2539.0,126.0,536634.0
2540,30/06/2006 00:00,Suelo,Venta,Lleida,10/04/2007 00:00,Pedro,2540.0,209.0,1844425.0
2541,30/06/2006 00:00,Oficina,Venta,Girona,28/04/2007 00:00,Joaquín,2541.0,291.0,2849763.0
2542,30/06/2006 00:00,Industrial,Venta,Girona,19/06/2030 00:00,Joaquín,2542.0,46.0,373106.0
2543,01/07/2006 00:00,Industrial,Alquiler,Barcelona,07/02/2007 00:00,Joaquín,2543.0,160.0,774400.0
2544,01/07/2006 00:00,Industrial,Venta,Girona,19/10/2006 00:00,María,2544.0,212.0,1691124.0
2545,01/07/2006 00:00,Parking,Alquiler,Girona,25/03/2007 00:00,Jesús,2545.0,89.0,594698.0
2546,01/07/2006 00:00,Parking,Alquiler,Lleida,04/12/2006 00:00,Carmen,2546.0,234.0,1182636.0
2547,02/07/2006 00:00,Industrial,Venta,Girona,24/04/2007 00:00,Luisa,2547.0,195.0,1576380.0
2548,02/07/2006 00:00,Parking,Alquiler,Tarragona,12/02/2007 00:00,Carmen,2548.0,147.0,1362984.0
2549,02/07/2006 00:00,Parking,Alquiler,Barcelona,23/12/2006 00:00,María,2549.0,163.0,1298947.0
2550,02/07/2006 00:00,Suelo,Alquiler,Tarragona,03/10/2006 00:00,Carmen,2550.0,187.0,1059916.0
2551,03/07/2006 00:00,Industrial,Alquiler,Lleida,19/06/2030 00:00,Carmen,2551.0,103.0,517472.0
2552,04/07/2006 00:00,Industrial,Alquiler,Girona,07/05/2007 00:00,Luisa,2552.0,74.0,304288.0
2553,04/07/2006 00:00,Industrial,Alquiler,Barcelona,17/12/2006 00:00,Carmen,2553.0,275.0,2415325.0
2554,04/07/2006 00:00,Casa,Venta,Barcelona,24/12/2006 00:00,Luisa,2554.0,267.0,2091144.0
2555,04/07/2006 00:00,Oficina,Venta,Barcelona,24/11/2006 00:00,Joaquín,2555.0,250.0,1298500.0
2556,05/07/2006 00:00,Parking,Alquiler,Barcelona,18/12/2006 00:00,Jesús,2556.0,283.0,1470185.0
2557,06/07/2006 00:00,Industrial,Alquiler,Barcelona,24/03/2007 00:00,Luisa,2557.0,212.0,1758964.0
2558,06/07/2006 00:00,Local,Alquiler,Girona,10/04/2007 00:00,Luisa,2558.0,76.0,546440.0
2559,07/07/2006 00:00,Piso,Venta,Girona,19/06/2030 00:00,Luisa,5000.0,136.0,580856.0
2560,07/07/2006 00:00,Piso,Alquiler,Girona,09/03/2007 00:00,María,2560.0,58.0,350610.0
2561,07/07/2006 00:00,Industrial,Venta,Girona,19/06/2030 00:00,María,2561.0,144.0,598320.0
2562,08/07/2006 00:00,Piso,Alquiler,Barcelona,07/05/2007 00:00,Joaquín,2562.0,245.0,1284045.0
2563,08/07/2006 00:00,Local,Venta,Girona,24/04/2007 00:00,Jesús,2563.0,103.0,766320.0
2564,08/07/2006 00:00,Local,Alquiler,Barcelona,13/04/2007 00:00,Joaquín,2564.0,155.0,845370.0
2565,09/07/2006 00:00,Oficina,Venta,Barcelona,13/11/2006 00:00,Pedro,2565.0,81.0,654885.0
2566,09/07/2006 00:00,Suelo,Venta,Barcelona,21/10/2006 00:00,Jesús,2566.0,157.0,914839.0
2567,10/07/2006 00:00,Casa,Alquiler,Lleida,04/04/2007 00:00,Joaquín,2567.0,83.0,503478.0
2568,10/07/2006 00:00,Local,Alquiler,Girona,15/01/2007 00:00,Carmen,2568.0,50.0,390400.0
2569,10/07/2006 00:00,Parking,Venta,Barcelona,28/04/2007 00:00,Carmen,2569.0,93.0,512430.0
2570,10/07/2006 00:00,Suelo,Venta,Tarragona,01/04/2007 00:00,Luisa,2570.0,191.0,1127473.0
2571,10/07/2006 00:00,Industrial,Venta,Tarragona,19/06/2030 00:00,Luisa,2571.0,169.0,1154101.0
2572,11/07/2006 00:00,Industrial,Venta,Lleida,19/01/2007 00:00,Carmen,2572.0,138.0,668748.0
2573,11/07/2006 00:00,Parking,Venta,Barcelona,19/06/2030 00:00,Carmen,2573.0,256.0,2470912.0
2574,13/07/2006 00:00,Oficina,Venta,Lleida,19/06/2030 00:00,Carmen,2574.0,58.0,409712.0
2575,13/07/2006 00:00,Suelo,Venta,Barcelona,19/04/2007 00:00,Luisa,2575.0,167.0,888941.0
2576,13/07/2006 00:00,Piso,Alquiler,Lleida,16/03/2007 00:00,Carmen,2576.0,290.0,2702220.0
2577,14/07/2006 00:00,Piso,Alquiler,Tarragona,21/02/2007 00:00,Pedro,2577.0,139.0,879870.0
2578,16/07/2006 00:00,Parking,Alquiler,Girona,17/11/2006 00:00,Luisa,2578.0,274.0,2189534.0
2579,16/07/2006 00:00,Industrial,Alquiler,Lleida,14/01/2007 00:00,Pedro,2579.0,83.0,375243.0
2580,16/07/2006 00:00,Oficina,Venta,Girona,11/03/2007 00:00,Pedro,2580.0,130.0,1061710.0
2581,16/07/2006 00:00,Casa,Venta,Girona,13/01/2007 00:00,María,2581.0,101.0,889608.0
2582,17/07/2006 00:00,Suelo,Alquiler,Barcelona,15/11/2006 00:00,María,2582.0,155.0,950615.0
2583,17/07/2006 00:00,Suelo,Alquiler,Barcelona,18/03/2007 00:00,Luisa,2583.0,234.0,1016964.0
2584,17/07/2006 00:00,Piso,Alquiler,Girona,01/03/2007 00:00,María,2584.0,244.0,1315648.0
2585,18/07/2006 00:00,Suelo,Alquiler,Lleida,23/11/2006 00:00,Luisa,2585.0,252.0,1889748.0
2586,18/07/2006 00:00,Casa,Venta,Barcelona,19/12/2006 00:00,Jesús,2586.0,229.0,1634373.0
2587,18/07/2006 00:00,Industrial,Venta,Barcelona,19/06/2030 00:00,Jesús,2587.0,193.0,1559054.0
2588,18/07/2006 00:00,Industrial,Alquiler,Barcelona,19/06/2030 00:00,Jesús,2588.0,132.0,949344.0
2589,19/07/2006 00:00,Suelo,Alquiler,Lleida,04/02/2007 00:00,Pedro,2589.0,273.0,2682225.0
2590,19/07/2006 00:00,Suelo,Venta,Tarragona,24/02/2007 00:00,Carmen,2590.0,213.0,1359579.0
2591,19/07/2006 00:00,Parking,Venta,Girona,05/11/2006 00:00,Carmen,2591.0,150.0,1076250.0
2592,19/07/2006 00:00,Parking,Alquiler,Girona,19/06/2030 00:00,Carmen,2592.0,147.0,891849.0
2593,20/07/2006 00:00,Local,Venta,Lleida,08/03/2007 00:00,María,2593.0,265.0,1632930.0
2594,20/07/2006 00:00,Oficina,Alquiler,Girona,25/11/2006 00:00,Joaquín,2594.0,170.0,1039380.0
2595,21/07/2006 00:00,Oficina,Venta,Barcelona,23/10/2006 00:00,Jesús,2595.0,258.0,1700994.0
2596,21/07/2006 00:00,Suelo,Venta,Girona,17/03/2007 00:00,Jesús,2596.0,68.0,489600.0
2597,21/07/2006 00:00,Oficina,Alquiler,Barcelona,26/02/2007 00:00,Pedro,2597.0,91.0,659022.0
2598,22/07/2006 00:00,Casa,Venta,Lleida,01/05/2007 00:00,Joaquín,2598.0,259.0,1626779.0
2599,22/07/2006 00:00,Parking,Venta,Barcelona,24/02/2007 00:00,María,2599.0,64.0,485824.0
2600,22/07/2006 00:00,Parking,Venta,Girona,20/11/2006 00:00,Joaquín,2600.0,200.0,1021000.0
2601,23/07/2006 00:00,Oficina,Alquiler,Lleida,21/04/2007 00:00,Luisa,2601.0,157.0,1095860.0
2602,23/07/2006 00:00,Parking,Venta,Girona,24/12/2006 00:00,Luisa,2602.0,98.0,497546.0
2603,24/07/2006 00:00,Oficina,Venta,Barcelona,25/02/2007 00:00,María,2603.0,112.0,670208.0
2604,24/07/2006 00:00,Piso,Alquiler,Lleida,03/02/2007 00:00,Carmen,2604.0,163.0,1550456.0
2605,24/07/2006 00:00,Piso,Alquiler,Tarragona,19/06/2030 00:00,Carmen,2605.0,293.0,1431891.0
2606,25/07/2006 00:00,Piso,Alquiler,Lleida,18/11/2006 00:00,Jesús,2606.0,195.0,1899690.0
2607,25/07/2006 00:00,Parking,Alquiler,Lleida,20/03/2007 00:00,María,2607.0,159.0,931104.0
2608,26/07/2006 00:00,Parking,Alquiler,Girona,19/06/2030 00:00,María,2608.0,123.0,714999.0
2609,27/07/2006 00:00,Oficina,Venta,Barcelona,13/03/2007 00:00,María,2609.0,143.0,1365936.0
2610,27/07/2006 00:00,Parking,Alquiler,Tarragona,19/06/2030 00:00,María,2610.0,177.0,1064301.0
2611,27/07/2006 00:00,Oficina,Venta,Girona,30/10/2006 00:00,Joaquín,2611.0,65.0,598195.0
2612,28/07/2006 00:00,Casa,Venta,Barcelona,19/06/2030 00:00,Joaquín,2612.0,294.0,2618364.0
2613,28/07/2006 00:00,Parking,Venta,Tarragona,19/06/2030 00:00,Joaquín,2613.0,242.0,1844282.0
2614,28/07/2006 00:00,Casa,Alquiler,Barcelona,04/03/2007 00:00,Jesús,2614.0,239.0,2199995.0
2615,28/07/2006 00:00,Parking,Alquiler,Lleida,15/12/2006 00:00,Jesús,2615.0,282.0,1170300.0
2616,29/07/2006 00:00,Suelo,Alquiler,Barcelona,06/04/2007 00:00,María,2616.0,117.0,610740.0
2617,29/07/2006 00:00,Industrial,Venta,Lleida,02/01/2007 00:00,Joaquín,2617.0,84.0,769860.0
2618,30/07/2006 00:00,Local,Alquiler,Barcelona,30/12/2006 00:00,María,2618.0,93.0,867783.0
2619,31/07/2006 00:00,Suelo,Alquiler,Lleida,21/01/2007 00:00,Joaquín,2619.0,102.0,688092.0
2620,31/07/2006 00:00,Suelo,Venta,Tarragona,27/11/2006 00:00,Luisa,2620.0,194.0,1476534.0
2621,31/07/2006 00:00,Oficina,Alquiler,Lleida,24/04/2007 00:00,Jesús,2621.0,291.0,2874207.0
2622,31/07/2006 00:00,Parking,Alquiler,Lleida,19/06/2030 00:00,Jesús,2622.0,108.0,1002348.0
2623,31/07/2006 00:00,Piso,Alquiler,Tarragona,21/03/2007 00:00,María,2623.0,52.0,395096.0
2624,01/08/2006 00:00,Local,Venta,Tarragona,19/06/2030 00:00,María,2624.0,277.0,1232927.0
2625,01/08/2006 00:00,Suelo,Venta,Girona,19/06/2030 00:00,María,2625.0,97.0,515555.0
2626,02/08/2006 00:00,Suelo,Venta,Girona,16/04/2007 00:00,María,2626.0,259.0,1202537.0
2627,02/08/2006 00:00,Parking,Alquiler,Lleida,23/01/2007 00:00,Pedro,2627.0,237.0,1732233.0
2628,02/08/2006 00:00,Suelo,Venta,Tarragona,03/02/2007 00:00,Joaquín,2628.0,295.0,1706280.0
2629,03/08/2006 00:00,Parking,Alquiler,Tarragona,18/04/2007 00:00,Joaquín,2629.0,53.0,395751.0
2630,03/08/2006 00:00,Piso,Venta,Lleida,19/06/2030 00:00,Joaquín,2630.0,291.0,1776555.0
2631,04/08/2006 00:00,Industrial,Venta,Lleida,26/03/2007 00:00,Joaquín,2631.0,186.0,1527618.0
2632,04/08/2006 00:00,Piso,Venta,Tarragona,21/01/2007 00:00,María,2632.0,115.0,880440.0
2633,06/08/2006 00:00,Suelo,Venta,Girona,04/03/2007 00:00,María,2633.0,234.0,1994382.0
2634,06/08/2006 00:00,Piso,Alquiler,Tarragona,05/03/2007 00:00,María,2634.0,253.0,2211979.0
2635,07/08/2006 00:00,Parking,Alquiler,Barcelona,07/01/2007 00:00,Luisa,2635.0,169.0,1673607.0
2636,07/08/2006 00:00,Parking,Venta,Girona,02/04/2007 00:00,Luisa,2636.0,249.0,1422537.0
2637,08/08/2006 00:00,Oficina,Alquiler,Girona,19/06/2030 00:00,Luisa,2637.0,97.0,696169.0
2638,08/08/2006 00:00,Parking,Venta,Girona,23/11/2006 00:00,Carmen,2638.0,211.0,1456322.0
2639,08/08/2006 00:00,Local,Venta,Tarragona,06/12/2006 00:00,Pedro,2639.0,78.0,596778.0
2640,08/08/2006 00:00,Oficina,Venta,Girona,30/01/2007 00:00,Jesús,2640.0,133.0,1053227.0
2641,08/08/2006 00:00,Industrial,Alquiler,Lleida,19/06/2030 00:00,Jesús,2641.0,275.0,2171950.0
2642,09/08/2006 00:00,Casa,Alquiler,Lleida,05/02/2007 00:00,Joaquín,2642.0,274.0,1233000.0
2643,09/08/2006 00:00,Industrial,Venta,Barcelona,19/06/2030 00:00,Joaquín,2643.0,282.0,2205240.0
2644,10/08/2006 00:00,Casa,Venta,Lleida,01/12/2006 00:00,Joaquín,2644.0,232.0,1341656.0
2645,11/08/2006 00:00,Oficina,Alquiler,Tarragona,06/03/2007 00:00,Carmen,2645.0,268.0,1984808.0
2646,11/08/2006 00:00,Industrial,Alquiler,Barcelona,26/03/2007 00:00,Luisa,2646.0,270.0,1705320.0
2647,11/08/2006 00:00,Local,Alquiler,Barcelona,25/12/2006 00:00,Pedro,2647.0,220.0,1772540.0
2648,11/08/2006 00:00,Casa,Venta,Girona,24/01/2007 00:00,Pedro,2648.0,112.0,1093456.0
2649,11/08/2006 00:00,Piso,Venta,Tarragona,31/12/2006 00:00,Carmen,2649.0,275.0,1121906.0
2650,12/08/2006 00:00,Industrial,Alquiler,Barcelona,19/06/2030 00:00,Carmen,2650.0,126.0,1199394.0
2651,13/08/2006 00:00,Local,Venta,Tarragona,19/06/2030 00:00,Carmen,2651.0,98.0,957264.0
2652,13/08/2006 00:00,Parking,Venta,Barcelona,24/12/2006 00:00,Carmen,2652.0,110.0,643060.0
2653,13/08/2006 00:00,Piso,Alquiler,Girona,19/06/2030 00:00,Carmen,2653.0,297.0,2909412.0
2654,13/08/2006 00:00,Suelo,Venta,Lleida,19/06/2030 00:00,Carmen,2654.0,118.0,891136.0
2655,13/08/2006 00:00,Oficina,Alquiler,Barcelona,15/12/2006 00:00,Jesús,2655.0,86.0,733236.0
2656,14/08/2006 00:00,Oficina,Alquiler,Barcelona,16/11/2006 00:00,Carmen,2656.0,192.0,1622400.0
2657,14/08/2006 00:00,Parking,Alquiler,Tarragona,20/02/2007 00:00,Jesús,2657.0,207.0,1473219.0
2658,14/08/2006 00:00,Oficina,Venta,Tarragona,19/06/2030 00:00,Jesús,2658.0,73.0,395149.0
2659,15/08/2006 00:00,Casa,Alquiler,Tarragona,19/06/2030 00:00,Jesús,2659.0,61.0,563762.0
2660,16/08/2006 00:00,Oficina,Venta,Girona,17/12/2006 00:00,Carmen,2660.0,81.0,557604.0
2661,17/08/2006 00:00,Local,Venta,Lleida,21/12/2006 00:00,Carmen,2661.0,179.0,954249.0
2662,17/08/2006 00:00,Suelo,Alquiler,Girona,19/06/2030 00:00,Carmen,2662.0,116.0,1041448.0
2663,19/08/2006 00:00,Parking,Venta,Lleida,19/06/2030 00:00,Carmen,2663.0,164.0,1165548.0
2664,21/08/2006 00:00,Industrial,Alquiler,Girona,05/03/2007 00:00,Luisa,2664.0,71.0,336043.0
2665,21/08/2006 00:00,Oficina,Venta,Barcelona,11/01/2007 00:00,Joaquín,2665.0,258.0,2539236.0
2666,21/08/2006 00:00,Parking,Alquiler,Lleida,19/06/2030 00:00,Joaquín,2666.0,118.0,853494.0
2667,21/08/2006 00:00,Piso,Venta,Tarragona,19/06/2030 00:00,Joaquín,2667.0,84.0,554148.0
2668,22/08/2006 00:00,Industrial,Venta,Girona,11/01/2007 00:00,Carmen,2668.0,165.0,889350.0
2669,22/08/2006 00:00,Suelo,Alquiler,Barcelona,19/06/2030 00:00,Carmen,2669.0,215.0,1694630.0
2670,22/08/2006 00:00,Parking,Venta,Lleida,19/06/2030 00:00,Carmen,2670.0,99.0,925749.0
2671,22/08/2006 00:00,Local,Venta,Barcelona,27/04/2007 00:00,Luisa,2671.0,128.0,996096.0
2672,22/08/2006 00:00,Parking,Alquiler,Barcelona,29/03/2007 00:00,Jesús,2672.0,40.0,380280.0
2673,23/08/2006 00:00,Casa,Venta,Barcelona,13/03/2007 00:00,Jesús,2673.0,173.0,760854.0
2674,23/08/2006 00:00,Piso,Venta,Barcelona,21/12/2006 00:00,Carmen,2674.0,41.0,219145.0
2675,23/08/2006 00:00,Piso,Venta,Girona,19/06/2030 00:00,Carmen,2675.0,294.0,2574558.0
2676,24/08/2006 00:00,Suelo,Venta,Lleida,19/06/2030 00:00,Carmen,2676.0,214.0,1114940.0
2677,24/08/2006 00:00,Casa,Venta,Tarragona,16/12/2006 00:00,Carmen,2677.0,239.0,1793695.0
2678,25/08/2006 00:00,Piso,Alquiler,Girona,23/03/2007 00:00,María,2678.0,58.0,326598.0
